EventTime;AspectName;Category;Message;FromValue;ToValue;Path;ObjectName;ObjectDescription;SourceName;UserAccount;Condition;SubCondition;NodeName;Component
 05-28-2021 03:49:52;;Process Simple Event;L Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:49:57;;Process Simple Event;HHH Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 03:49:57;;Process Simple Event;HH Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 03:49:57;;Process Simple Event;H Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 03:49:59;;Process Simple Event;HHH Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 03:49:59;;Process Simple Event;HH Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 03:49:59;;Process Simple Event;H Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 03:50:02;;Process Simple Event;LLL Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:50:02;;Process Simple Event;LL Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:50:02;;Process Simple Event;L Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:50:06;;Process Simple Event;LLL Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:50:06;;Process Simple Event;LL Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:50:06;;Process Simple Event;L Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:50:07;;Process Simple Event;LLL Falling;;;;FIT0932;Parlat mennyiseg;FIT0932;;;;;
 05-28-2021 03:50:07;;Process Simple Event;LL Falling;;;;FIT0932;Parlat mennyiseg;FIT0932;;;;;
 05-28-2021 03:50:07;;Process Simple Event;L Falling;;;;FIT0932;Parlat mennyiseg;FIT0932;;;;;
 05-28-2021 03:50:08;;Process Simple Event;LLL Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 03:50:08;;Process Simple Event;LL Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 03:50:08;;Process Simple Event;L Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 03:50:12;;Process Simple Event;LLL Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 03:50:12;;Process Simple Event;LL Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 03:50:12;;Process Simple Event;L Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 03:50:12;;Process Simple Event;LLL Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:50:12;;Process Simple Event;LL Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:50:12;;Process Simple Event;L Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:50:12;;Process Simple Event;LLL Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:50:12;;Process Simple Event;LL Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:50:12;;Process Simple Event;L Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:50:18;;Process Simple Event;LLL Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:50:18;;Process Simple Event;LL Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:50:18;;Process Simple Event;L Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:50:18;;Process Simple Event;LLL Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:50:18;;Process Simple Event;LL Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:50:18;;Process Simple Event;L Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:50:21;;Process Simple Event;HHH Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 03:50:21;;Process Simple Event;HH Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 03:50:21;;Process Simple Event;H Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 03:50:23;;Process Simple Event;HHH Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 03:50:23;;Process Simple Event;HH Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 03:50:23;;Process Simple Event;H Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 03:50:24;;Process Simple Event;LLL Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:50:24;;Process Simple Event;LL Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:50:24;;Process Simple Event;L Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:50:27;;Process Simple Event;LLL Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:50:27;;Process Simple Event;LL Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:50:27;;Process Simple Event;L Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:50:33;;Process Simple Event;LLL Rising;;;;FIT0932;Parlat mennyiseg;FIT0932;;;;;
 05-28-2021 03:50:33;;Process Simple Event;LL Rising;;;;FIT0932;Parlat mennyiseg;FIT0932;;;;;
 05-28-2021 03:50:33;;Process Simple Event;L Rising;;;;FIT0932;Parlat mennyiseg;FIT0932;;;;;
 05-28-2021 03:50:42;;Process Simple Event;LLL Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:50:42;;Process Simple Event;LL Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:50:42;;Process Simple Event;L Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:50:43;;Services;Failed to collect 4 logs via collector OPC;;;;Basic History on node CS01-NO1;;{CA5BE0D6-314D-4610-8410-F37DF92A672D};;;;CS01-NO1;AdvHtHistorySrv
 05-28-2021 03:50:46;;AuditEvent_Security;Logover user from rgnor\readonly to rgnor\buranya succeeded.;;;;;;{00000000-0000-0000-0000-000000000000};rgnor\buranya;;;OW09-NO1;Logover
 05-28-2021 03:50:54;;System Simple Event;Controller_8   (0000) Status OK;;;;1;;172.16.120.161-0.5.1;;;;;
 05-28-2021 03:50:56;Control Module;AuditEvent_OperatorAction;HSICmd.Man1 False -> True ;False;True;[Control Structure]Root/NOR_I_CN/NOR1/Applications/Application_5/Control Modules/U02_00/EqM_Kevero_3_U_THFU02_00/KS2855;KS2855;Kevero inditojel;{B2E152F6-8E57-4198-A7C8-0B38BA8B5773};rgnor\buranya;;;OW09-NO1;Audit Trail configuration
 05-28-2021 03:50:58;;Process Simple Event;LLL Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:50:58;;Process Simple Event;LL Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:50:58;;Process Simple Event;L Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:50:59;Control Module;AuditEvent_OperatorAction;HSICmd.Man0 False -> True ;False;True;[Functional Structure]Root/Steroid/THF csarnok/U02_00/EqM_Kevero_3_U_THFU02_00/KS2855;KS2855;Kevero inditojel;{B2E152F6-8E57-4198-A7C8-0B38BA8B5773};rgnor\buranya;;;OW09-NO1;Audit Trail configuration
 05-28-2021 03:51:09;Control Module;AuditEvent_OperatorAction;HSICmd.OutManValue 90 -> 0 ;90;0;[Control Structure]Root/NOR_I_CN/NOR1/Applications/Application_5/Control Modules/U02_00/EqM_Kevero_3_U_THFU02_00/SC2855;SC2855;Kevero ford.szam szabalyozas;{F7E27717-1B71-4556-B691-FB4151822830};rgnor\buranya;;;OW09-NO1;Audit Trail configuration
 05-28-2021 03:51:10;;Process Simple Event;LLL Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:51:10;;Process Simple Event;LL Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:51:10;;Process Simple Event;L Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:51:14;Control Module;AuditEvent_OperatorAction;HSICmd.Man1 False -> True ;False;True;[Functional Structure]Root/Steroid/THF csarnok/U02_00/EqM_Kevero_3_U_THFU02_00/KS2855;KS2855;Kevero inditojel;{B2E152F6-8E57-4198-A7C8-0B38BA8B5773};rgnor\buranya;;;OW09-NO1;Audit Trail configuration
 05-28-2021 03:51:18;;Process Simple Event;LLL Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:51:18;;Process Simple Event;LL Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:51:18;;Process Simple Event;L Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:51:27;;Process Simple Event;LLL Falling;;;;FIT0932;Parlat mennyiseg;FIT0932;;;;;
 05-28-2021 03:51:27;;Process Simple Event;LL Falling;;;;FIT0932;Parlat mennyiseg;FIT0932;;;;;
 05-28-2021 03:51:27;;Process Simple Event;L Falling;;;;FIT0932;Parlat mennyiseg;FIT0932;;;;;
 05-28-2021 03:51:28;;Process Simple Event;LLL Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:51:28;;Process Simple Event;LL Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:51:28;;Process Simple Event;L Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:51:31;;Process Simple Event;LLL Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:51:31;;Process Simple Event;LL Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:51:31;;Process Simple Event;L Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:51:32;;Process Simple Event;LLL Falling;;;;SIT2845;Kevero Fordulatszam;SIT2845;;;;;
 05-28-2021 03:51:32;;Process Simple Event;LL Falling;;;;SIT2845;Kevero Fordulatszam;SIT2845;;;;;
 05-28-2021 03:51:33;;Process Simple Event;LLL Rising;;;;FIT0932;Parlat mennyiseg;FIT0932;;;;;
 05-28-2021 03:51:33;;Process Simple Event;LL Rising;;;;FIT0932;Parlat mennyiseg;FIT0932;;;;;
 05-28-2021 03:51:33;;Process Simple Event;L Rising;;;;FIT0932;Parlat mennyiseg;FIT0932;;;;;
 05-28-2021 03:51:34;;Process Simple Event;L Falling;;;;SIT2845;Kevero Fordulatszam;SIT2845;;;;;
 05-28-2021 03:51:36;;Process Simple Event;LLL Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:51:36;;Process Simple Event;LL Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:51:36;;Process Simple Event;L Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:51:45;;Process Simple Event;L Rising;;;;T1_P4A02;T1_Gyartoter;T1_P4A02;;;;;
 05-28-2021 03:51:46;;Process Simple Event;LLL Falling;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 03:51:46;;Process Simple Event;LL Falling;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 03:51:46;;Process Simple Event;L Falling;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 03:51:47;;Process Simple Event;L Falling;;;;T1_P4A02;T1_Gyartoter;T1_P4A02;;;;;
 05-28-2021 03:51:49;;Process Simple Event;LLL Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:51:49;;Process Simple Event;LL Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:51:49;;Process Simple Event;L Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:51:50;Control Module;AuditEvent_OperatorAction;HSICmd.Man0 False -> True ;False;True;[Functional Structure]Root/Steroid/THF csarnok/U02_00/EqM_Kevero_3_U_THFU02_00/KS2855;KS2855;Kevero inditojel;{B2E152F6-8E57-4198-A7C8-0B38BA8B5773};rgnor\buranya;;;OW09-NO1;Audit Trail configuration
 05-28-2021 03:51:53;;Process Simple Event;LLL Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 03:51:53;;Process Simple Event;LL Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 03:51:53;;Process Simple Event;L Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 03:51:56;;Process Simple Event;LLL Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:51:56;;Process Simple Event;LL Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:51:56;;Process Simple Event;L Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:51:59;;Process Simple Event;LLL Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:51:59;;Process Simple Event;LL Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:51:59;;Process Simple Event;L Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:52:02;;Process Simple Event;LLL Rising;;;;SIT2845;Kevero Fordulatszam;SIT2845;;;;;
 05-28-2021 03:52:02;;Process Simple Event;LL Rising;;;;SIT2845;Kevero Fordulatszam;SIT2845;;;;;
 05-28-2021 03:52:02;;Process Simple Event;L Rising;;;;SIT2845;Kevero Fordulatszam;SIT2845;;;;;
 05-28-2021 03:52:04;;Process Simple Event;LLL Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:52:04;;Process Simple Event;LL Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:52:04;;Process Simple Event;L Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:52:07;;Process Simple Event;LLL Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:52:07;;Process Simple Event;LL Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:52:07;;Process Simple Event;L Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:52:13;;Process Simple Event;LLL Falling;;;;FIT0932;Parlat mennyiseg;FIT0932;;;;;
 05-28-2021 03:52:13;;Process Simple Event;LL Falling;;;;FIT0932;Parlat mennyiseg;FIT0932;;;;;
 05-28-2021 03:52:13;;Process Simple Event;L Falling;;;;FIT0932;Parlat mennyiseg;FIT0932;;;;;
 05-28-2021 03:52:14;;IM History;IM Message Log: Messages may have been lost (bad category definition, bad message, or oracle error (133501 times);;;;IM_Inform IT History_IMS01-NO1;;IM_Inform IT History_IMS01-NO1;;;;;
 05-28-2021 03:52:20;;Process Simple Event;LLL Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:52:20;;Process Simple Event;LL Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:52:20;;Process Simple Event;L Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:52:21;;Network Messages;The action Nor2_800xa_5s8w_job_20177_1 has been started.;;;;Nor2_800xa_5s8w_job;;{AF887899-A5E9-40B8-9240-CD8BEE356379};;;;IMS01-NO2;Scheduler
 05-28-2021 03:52:23;;Process Simple Event;LLL Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:52:23;;Process Simple Event;LL Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:52:23;;Process Simple Event;L Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:52:28;;Network Messages;The action Nor2_800xa_5s8w_job_20177_1 completed OK.;;;;Scheduler;Industrial IT Application Scheduler;{545FC42D-F13A-4137-B001-0185947FCBDB};;;;IMS01-NO2;Scheduler
 05-28-2021 03:52:30;;Process Simple Event;LLL Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:52:30;;Process Simple Event;LL Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:52:30;;Process Simple Event;L Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:52:34;;Process Simple Event;Abnormal state Rising;;;;XGS2871;U02.00 KSVG2861 Nyomógomb vezérlés;XGS2871;;;;;
 05-28-2021 03:52:34;;Process Simple Event;Abnormal state Falling;;;;U02_00c_BI;XGS_CLOSE KSVG2861;U02_00c_BI;;;;;
 05-28-2021 03:52:34;;Process Simple Event;Abnormal state Rising;;;;U02_00c_BI2;XGS_OPEN KSVG2861;U02_00c_BI2;;;;;
 05-28-2021 03:52:34;;Process Simple Event;LLL Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:52:34;;Process Simple Event;LL Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:52:34;;Process Simple Event;L Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:52:37;;Process Simple Event;Abnormal state Falling;;;;XGS2871;U02.00 KSVG2861 Nyomógomb vezérlés;XGS2871;;;;;
 05-28-2021 03:52:38;;Process Simple Event;LLL Rising;;;;FIT0932;Parlat mennyiseg;FIT0932;;;;;
 05-28-2021 03:52:38;;Process Simple Event;LL Rising;;;;FIT0932;Parlat mennyiseg;FIT0932;;;;;
 05-28-2021 03:52:38;;Process Simple Event;L Rising;;;;FIT0932;Parlat mennyiseg;FIT0932;;;;;
 05-28-2021 03:52:44;;Process Simple Event;LLL Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:52:44;;Process Simple Event;LL Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:52:44;;Process Simple Event;L Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:52:49;;Process Simple Event;LLL Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:52:49;;Process Simple Event;LL Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:52:49;;Process Simple Event;L Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:52:58;;Process Simple Event;LLL Falling;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 03:52:58;;Process Simple Event;LL Falling;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 03:52:58;;Process Simple Event;L Falling;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 03:53:03;;Process Simple Event;LLL Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:53:03;;Process Simple Event;LL Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:53:03;;Process Simple Event;L Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:53:04;;Process Simple Event;LLL Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 03:53:04;;Process Simple Event;LL Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 03:53:04;;Process Simple Event;L Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 03:53:08;;Process Simple Event;LLL Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:53:08;;Process Simple Event;LL Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:53:08;;Process Simple Event;L Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:53:14;;Process Simple Event;LLL Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:53:14;;Process Simple Event;LL Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:53:14;;Process Simple Event;L Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:53:17;;Process Simple Event;LLL Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:53:17;;Process Simple Event;LL Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:53:17;;Process Simple Event;L Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:53:22;;Process Simple Event;Abnormal state Rising;;;;XGS2871;U02.00 KSVG2861 Nyomógomb vezérlés;XGS2871;;;;;
 05-28-2021 03:53:22;;Process Simple Event;Abnormal state Rising;;;;U02_00c_BI;XGS_CLOSE KSVG2861;U02_00c_BI;;;;;
 05-28-2021 03:53:22;;Process Simple Event;Abnormal state Falling;;;;U02_00c_BI2;XGS_OPEN KSVG2861;U02_00c_BI2;;;;;
 05-28-2021 03:53:22;;Process Simple Event;LLL Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:53:22;;Process Simple Event;LL Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:53:22;;Process Simple Event;L Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:53:23;;Process Simple Event;Abnormal state Falling;;;;XGS2871;U02.00 KSVG2861 Nyomógomb vezérlés;XGS2871;;;;;
 05-28-2021 03:53:26;;Process Simple Event;LLL Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:53:26;;Process Simple Event;LL Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:53:26;;Process Simple Event;L Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:53:32;;Services;Failed to collect 4 logs via collector OPC;;;;Basic History on node CS02-NO1;;{1991DB09-A9F4-417B-B442-E4B3E8A83152};;;;CS02-NO1;AdvHtHistorySrv
 05-28-2021 03:53:40;;Process Simple Event;LLL Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:53:40;;Process Simple Event;LL Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:53:40;;Process Simple Event;L Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:53:57;;Process Simple Event;LLL Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:53:57;;Process Simple Event;LL Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:53:57;;Process Simple Event;L Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:54:08;;Process Simple Event;LLL Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:54:08;;Process Simple Event;LL Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:54:08;;Process Simple Event;L Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:54:12;;Process Simple Event;LLL Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:54:12;;Process Simple Event;LL Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:54:12;;Process Simple Event;L Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:54:14;;Process Simple Event;LLL Falling;;;;FIT0932;Parlat mennyiseg;FIT0932;;;;;
 05-28-2021 03:54:14;;Process Simple Event;LL Falling;;;;FIT0932;Parlat mennyiseg;FIT0932;;;;;
 05-28-2021 03:54:14;;Process Simple Event;L Falling;;;;FIT0932;Parlat mennyiseg;FIT0932;;;;;
 05-28-2021 03:54:22;;Process Simple Event;LLL Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:54:22;;Process Simple Event;LL Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:54:22;;Process Simple Event;L Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:54:23;;Process Simple Event;LLL Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:54:23;;Process Simple Event;LL Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:54:23;;Process Simple Event;L Falling;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:54:24;Control Module;AuditEvent_OperatorAction;Button_Enable True -> False ;True;False;[Control Structure]Root/NOR_I_CN/NOR1/Applications/Application_5/Control Modules/U02_00;U02_00;;{F8409620-38BD-4F3F-8BC6-9C522D2CF3EA};rgnor\buranya;;;OW09-NO1;Audit Trail configuration
 05-28-2021 03:54:26;;Process Simple Event;Abnormal state Falling;;;;U02_00c_BI;XGS_CLOSE KSVG2861;U02_00c_BI;;;;;
 05-28-2021 03:54:28;;Process Simple Event;LLL Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:54:28;;Process Simple Event;LL Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:54:28;;Process Simple Event;L Rising;;;;FIT9831;Metanol kimeres tomegarammero;FIT9831;;;;;
 05-28-2021 03:54:31;;Process Simple Event;LLL Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 03:54:31;;Process Simple Event;LL Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 03:54:31;;Process Simple Event;L Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
