EventTime;AspectName;Category;Message;FromValue;ToValue;Path;ObjectName;ObjectDescription;SourceName;UserAccount;Condition;SubCondition;NodeName;Component
 05-28-2021 17:48:34;;Process Simple Event;LLL Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:48:34;;Process Simple Event;LL Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:48:34;;Process Simple Event;L Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:48:35;;Process Simple Event;HHH Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:48:35;;Process Simple Event;HH Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:48:35;;Process Simple Event;H Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:48:36;;Process Simple Event;LLL Falling;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:48:36;;Process Simple Event;LL Falling;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:48:36;;Process Simple Event;L Falling;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:48:36;;Process Simple Event;HHH Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:48:36;;Process Simple Event;HH Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:48:36;;Process Simple Event;H Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:48:47;;Services;Failed to collect 4 logs via collector OPC;;;;Basic History on node CS02-NO1;;{1991DB09-A9F4-417B-B442-E4B3E8A83152};;;;CS02-NO1;AdvHtHistorySrv
 05-28-2021 17:48:55;;Process Simple Event;LLL Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:48:55;;Process Simple Event;LL Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:48:55;;Process Simple Event;L Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:48:57;;Process Simple Event;HHH Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:48:57;;Process Simple Event;HH Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:48:57;;Process Simple Event;H Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:48:59;;Process Simple Event;HHH Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:48:59;;Process Simple Event;HH Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:48:59;;Process Simple Event;H Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:49:16;;System Simple Event;Controller_8   (0000)  IAC interval time latency (Normal);;;;1;;172.16.120.161-0.5.1;;;;;
 05-28-2021 17:49:24;;Process Simple Event;LLL Falling;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:49:24;;Process Simple Event;LL Falling;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:49:24;;Process Simple Event;L Falling;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:49:31;;Process Simple Event;LLL Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:49:31;;Process Simple Event;LL Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:49:31;;Process Simple Event;L Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:49:32;;Process Simple Event;LL Falling;;;;PDIT5112;Nyomaskulonbseg meres;PDIT5112;;;;;
 05-28-2021 17:49:32;;Process Simple Event;L Falling;;;;PDIT5112;Nyomaskulonbseg meres;PDIT5112;;;;;
 05-28-2021 17:49:39;;Process Simple Event;LL Rising;;;;PDIT5112;Nyomaskulonbseg meres;PDIT5112;;;;;
 05-28-2021 17:49:39;;Process Simple Event;L Rising;;;;PDIT5112;Nyomaskulonbseg meres;PDIT5112;;;;;
 05-28-2021 17:49:42;;System Alarm for SoftAlarms;Primary Connection to Controller_6 Lost;;;;Controller_6;;{83282CA4-275B-455C-9C32-99F8EB0B8747};;Network Connection Error, Area 29;Primary Connection Down;;
 05-28-2021 17:49:46;;System Condition Event;Controller_6   (0000)  No communication;;;;1;;172.16.116.156-0.1;;HWError;HWError;;
 05-28-2021 17:49:46;;Process Simple Event;LL Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:49:46;;Process Simple Event;L Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:49:48;;Process Simple Event;LL Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:49:48;;Process Simple Event;L Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:49:50;;System Condition Event;Controller_6   (0000)  No communication BackupCPU,  No communication;;;;1;;172.16.116.156-0.1;;HWError;HWError;;
 05-28-2021 17:49:51;;Process Simple Event;LLL Falling;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:49:51;;Process Simple Event;LL Falling;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:49:51;;Process Simple Event;L Falling;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:49:56;;Process Simple Event;H Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:49:57;;Process Simple Event;LLL Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:49:57;;Process Simple Event;LL Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:49:57;;Process Simple Event;L Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:49:58;;Process Simple Event;H Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:50:01;;AuditEvent_Security;Logover user from rgnor\kovacsa to rgnor\readonly succeeded.;;;;;;{00000000-0000-0000-0000-000000000000};rgnor\readonly;;;OW02-NO1;Logover
 05-28-2021 17:50:02;;Process Simple Event;LLL Falling;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:50:02;;Process Simple Event;LL Falling;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:50:02;;Process Simple Event;L Falling;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:50:12;;Process Simple Event;Abnormal state Rising;;;;TUZ_N1A;NOR I. A szint tuzjelzo;TUZ_N1A;;;;;
 05-28-2021 17:50:13;;Process Simple Event;LLL Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:50:13;;Process Simple Event;LL Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:50:13;;Process Simple Event;L Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:50:17;;Process Simple Event;HH Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:50:17;;Process Simple Event;H Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:50:18;;Process Simple Event;HH Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:50:18;;Process Simple Event;H Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:50:26;;Process Simple Event;LL Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:50:26;;Process Simple Event;L Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:50:29;;Process Simple Event;LLL Falling;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:50:29;;Process Simple Event;LL Falling;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:50:29;;Process Simple Event;L Falling;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:50:29;;Process Simple Event;LL Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:50:29;;Process Simple Event;L Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:50:36;;Process Simple Event;LLL Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:50:36;;Process Simple Event;LL Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:50:36;;Process Simple Event;L Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:50:37;;Process Simple Event;HHH Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:50:37;;Process Simple Event;HH Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:50:37;;Process Simple Event;H Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:50:38;;Process Simple Event;LLL Falling;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:50:38;;Process Simple Event;LL Falling;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:50:38;;Process Simple Event;L Falling;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:50:39;;Process Simple Event;HHH Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:50:39;;Process Simple Event;HH Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:50:39;;Process Simple Event;H Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:50:44;;Process Simple Event;LLL Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:50:44;;Process Simple Event;LL Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:50:44;;Process Simple Event;L Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:50:49;;Process Simple Event;LLL Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:50:49;;Process Simple Event;LL Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:50:49;;Process Simple Event;L Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:50:50;;Process Simple Event;LLL Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:50:50;;Process Simple Event;LL Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:50:50;;Process Simple Event;L Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:50:50;;Process Simple Event;LLL Falling;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:50:50;;Process Simple Event;LL Falling;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:50:50;;Process Simple Event;L Falling;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:51:00;;Services;Failed to collect 4 logs via collector OPC;;;;Basic History on node CS01-NO1;;{CA5BE0D6-314D-4610-8410-F37DF92A672D};;;;CS01-NO1;AdvHtHistorySrv
 05-28-2021 17:51:01;;Process Simple Event;LL Falling;;;;PDIT5112;Nyomaskulonbseg meres;PDIT5112;;;;;
 05-28-2021 17:51:01;;Process Simple Event;L Falling;;;;PDIT5112;Nyomaskulonbseg meres;PDIT5112;;;;;
 05-28-2021 17:51:07;;Process Simple Event;LL Rising;;;;PDIT5112;Nyomaskulonbseg meres;PDIT5112;;;;;
 05-28-2021 17:51:07;;Process Simple Event;L Rising;;;;PDIT5112;Nyomaskulonbseg meres;PDIT5112;;;;;
 05-28-2021 17:51:11;;Process Simple Event;LLL Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:51:11;;Process Simple Event;LL Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:51:11;;Process Simple Event;L Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:51:12;;Process Simple Event;LLL Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:51:12;;Process Simple Event;LL Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:51:12;;Process Simple Event;L Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:51:17;;Process Simple Event;LLL Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:51:17;;Process Simple Event;LL Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:51:17;;Process Simple Event;L Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:51:20;;Process Simple Event;HHH Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:51:20;;Process Simple Event;HH Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:51:20;;Process Simple Event;H Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:51:22;;Process Simple Event;HHH Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:51:22;;Process Simple Event;HH Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:51:22;;Process Simple Event;H Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:51:22;;Process Simple Event;LLL Falling;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:51:22;;Process Simple Event;LL Falling;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:51:22;;Process Simple Event;L Falling;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:51:31;;Process Simple Event;LLL Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:51:31;;Process Simple Event;LL Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:51:31;;Process Simple Event;L Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:51:32;;Process Simple Event;LL Falling;;;;PDIT5112;Nyomaskulonbseg meres;PDIT5112;;;;;
 05-28-2021 17:51:32;;Process Simple Event;L Falling;;;;PDIT5112;Nyomaskulonbseg meres;PDIT5112;;;;;
 05-28-2021 17:51:33;;Process Simple Event;LLL Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:51:33;;Process Simple Event;LL Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:51:33;;Process Simple Event;L Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:51:33;;Process Simple Event;LLL Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:51:35;;Process Simple Event;LL Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:51:35;;Process Simple Event;L Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:51:36;;Network Messages;Transaction overrun for property 'LIT9821', aspect 'T04_00:Property Transfer Definition', overrun in 1 Second ;;;;Property Transfer on CS01-NO1;;{8A76BBE6-1650-4A5D-9C24-C039753F6979};;;;CS01-NO1;AfwPropertyTransfer
 05-28-2021 17:51:38;;Process Simple Event;LL Rising;;;;PDIT5112;Nyomaskulonbseg meres;PDIT5112;;;;;
 05-28-2021 17:51:38;;Process Simple Event;L Rising;;;;PDIT5112;Nyomaskulonbseg meres;PDIT5112;;;;;
 05-28-2021 17:51:43;;Process Simple Event;HHH Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:51:43;;Process Simple Event;HH Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:51:43;;Process Simple Event;H Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:51:44;;Process Simple Event;HHH Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:51:44;;Process Simple Event;HH Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:51:44;;Process Simple Event;H Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:51:54;;Process Simple Event;L Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:51:55;;Process Simple Event;LLL Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:51:55;;Process Simple Event;LL Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:51:55;;Process Simple Event;LL Falling;;;;PDIT5112;Nyomaskulonbseg meres;PDIT5112;;;;;
 05-28-2021 17:51:55;;Process Simple Event;L Falling;;;;PDIT5112;Nyomaskulonbseg meres;PDIT5112;;;;;
 05-28-2021 17:51:57;;Process Simple Event;LLL Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:51:57;;Process Simple Event;LL Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:51:57;;Process Simple Event;L Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:52:00;;Process Simple Event;LLL Falling;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:52:00;;Process Simple Event;LL Falling;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:52:00;;Process Simple Event;L Falling;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:52:02;;Process Simple Event;LL Rising;;;;PDIT5112;Nyomaskulonbseg meres;PDIT5112;;;;;
 05-28-2021 17:52:02;;Process Simple Event;L Rising;;;;PDIT5112;Nyomaskulonbseg meres;PDIT5112;;;;;
 05-28-2021 17:52:06;;Process Simple Event;HHH Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:52:06;;Process Simple Event;HH Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:52:06;;Process Simple Event;H Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:52:08;;Process Simple Event;HHH Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:52:08;;Process Simple Event;HH Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:52:08;;Process Simple Event;H Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:52:11;;Process Simple Event;LLL Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:52:11;;Process Simple Event;LL Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:52:11;;Process Simple Event;L Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:52:14;;Process Simple Event;L Rising;;;;T1_P4A02;T1_Gyartoter;T1_P4A02;;;;;
 05-28-2021 17:52:16;;Process Simple Event;L Falling;;;;T1_P4A02;T1_Gyartoter;T1_P4A02;;;;;
 05-28-2021 17:52:18;;Process Simple Event;LL Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:52:18;;Process Simple Event;L Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:52:19;;Process Simple Event;LL Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:52:19;;Process Simple Event;L Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:52:21;;Network Messages;The action Nor2_800xa_5s8w_job_20191_1 has been started.;;;;Nor2_800xa_5s8w_job;;{AF887899-A5E9-40B8-9240-CD8BEE356379};;;;IMS01-NO2;Scheduler
 05-28-2021 17:52:22;;Process Simple Event;LLL Falling;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:52:22;;Process Simple Event;LL Falling;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:52:22;;Process Simple Event;L Falling;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:52:27;;Network Messages;The action Nor2_800xa_5s8w_job_20191_1 completed OK.;;;;Scheduler;Industrial IT Application Scheduler;{545FC42D-F13A-4137-B001-0185947FCBDB};;;;IMS01-NO2;Scheduler
 05-28-2021 17:52:27;;Process Simple Event;HHH Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:52:27;;Process Simple Event;HH Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:52:27;;Process Simple Event;H Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:52:29;;Process Simple Event;HHH Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:52:29;;Process Simple Event;HH Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:52:29;;Process Simple Event;H Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:52:33;;AuditEvent_Security;Logover user from rgnor\wagnerk to rgnor\readonly succeeded.;;;;;;{00000000-0000-0000-0000-000000000000};rgnor\readonly;;;OW03-NO1;Logover
 05-28-2021 17:52:38;;Process Simple Event;L Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:52:40;;Process Simple Event;L Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:52:40;;Process Simple Event;LLL Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:52:40;;Process Simple Event;LL Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:52:40;;Process Simple Event;L Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:52:48;;Process Simple Event;HHH Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:52:48;;Process Simple Event;HH Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:52:48;;Process Simple Event;H Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:52:49;;Process Simple Event;HHH Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:52:49;;Process Simple Event;HH Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:52:49;;Process Simple Event;H Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:52:53;;Process Simple Event;L Rising;;;;T1_P4A02;T1_Gyartoter;T1_P4A02;;;;;
 05-28-2021 17:52:54;;Process Simple Event;L Falling;;;;T1_P4A02;T1_Gyartoter;T1_P4A02;;;;;
 05-28-2021 17:52:59;;Process Simple Event;LLL Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:52:59;;Process Simple Event;LL Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:52:59;;Process Simple Event;L Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:53:01;;Process Simple Event;LLL Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:53:01;;Process Simple Event;LL Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:53:02;;Process Simple Event;L Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:53:10;;Process Simple Event;HHH Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:53:10;;Process Simple Event;HH Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:53:10;;Process Simple Event;H Rising;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:53:12;;Process Simple Event;HHH Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:53:12;;Process Simple Event;HH Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:53:12;;Process Simple Event;H Falling;;;;T1_PA24;T1 zuhany;T1_PA24;;;;;
 05-28-2021 17:53:14;;Process Simple Event;LLL Falling;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:53:14;;Process Simple Event;LL Falling;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:53:14;;Process Simple Event;L Falling;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:53:19;;Process Simple Event;Abnormal state Falling;;;;TUZ_N1A;NOR I. A szint tuzjelzo;TUZ_N1A;;;;;
 05-28-2021 17:53:21;;Process Simple Event;LLL Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:53:21;;Process Simple Event;LL Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:53:21;;Process Simple Event;L Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:53:46;;Process Simple Event;LLL Falling;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:53:46;;Process Simple Event;LL Falling;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:53:46;;Process Simple Event;L Falling;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
 05-28-2021 17:53:47;;Services;Failed to collect 4 logs via collector OPC;;;;Basic History on node CS02-NO1;;{1991DB09-A9F4-417B-B442-E4B3E8A83152};;;;CS02-NO1;AdvHtHistorySrv
 05-28-2021 17:53:55;;Process Simple Event;LLL Rising;;;;PDIT12117;Nitrogen 6 bar szuro DP meres;PDIT12117;;;;;
